Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
189;24-02-202313:29:17;64;98;35;5666.754;1920;164.613;58;90.885;4299.999;12840;58.8;22.631;76.7;DLSS Balans
190;24-02-202313:29:18;64;98;36;5666.754;1912;165.343;58;79.895;4299.999;12783;58.5;21.914;76.7;DLSS Balans
191;24-02-202313:29:19;63;98;35;5666.754;1920;162.078;56;80.263;4299.999;12634;58.6;20.269;76.6;DLSS Balans
192;24-02-202313:29:20;63;98;36;5666.754;1912;165.653;57;79.731;4299.999;12783;58.4;20.376;76.6;DLSS Balans
193;24-02-202313:29:21;63;98;35;5666.754;1920;164.937;56;80.7;4299.999;12712;59.5;20.867;76.6;DLSS Balans
194;24-02-202313:29:22;63;98;38;5666.754;1920;162.903;58;78.125;4300;12538;63.6;22.684;76.6;DLSS Balans
195;24-02-202313:29:23;64;98;38;5666.754;1920;166.004;58;84.115;4300;12643;65;19.764;76.6;DLSS Balans
196;24-02-202313:29:24;63;98;38;5666.754;1920;164.895;58;73.958;4299.999;12735;63.9;20.803;76.6;DLSS Balans
197;24-02-202313:29:25;64;98;38;5666.754;1912;164.517;58;79.688;4299.999;12614;64.3;21.074;76.6;DLSS Balans
198;24-02-202313:29:26;64;98;38;5666.754;1912;162.256;56;99.219;4299.999;12655;63.6;18.838;76.6;DLSS Balans
199;24-02-202313:29:27;63;98;38;5666.754;1920;165.187;59;87.5;4299.999;12757;60.8;22.327;76.6;DLSS Balans
200;24-02-202313:29:28;64;98;37;5666.754;1912;165.214;56;86.979;4299.999;12660;60.6;21.094;76.6;DLSS Balans
201;24-02-202313:29:29;63;98;36;5666.754;1912;166.121;57;82.813;4299.999;12709;57.5;22.004;76.5;DLSS Balans
202;24-02-202313:29:30;63;99;35;5666.754;1912;164.097;58;85.677;4300;12717;56;22.563;76.5;DLSS Balans
203;24-02-202313:29:31;63;99;36;5666.754;1912;166.813;60;86.915;4300;12753;55.8;23.135;76.5;DLSS Balans
204;24-02-202313:29:32;64;98;36;5666.754;1920;165.837;60;88.896;4299.999;12698;56.4;23.53;76.5;DLSS Balans
205;24-02-202313:29:33;64;98;37;5666.754;1920;164.298;56;89.323;4299.999;12581;56.4;21.999;76.5;DLSS Balans
206;24-02-202313:29:34;63;98;36;5634.754;1912;164.084;60;88.802;4299.999;12580;54.8;24.845;76.5;DLSS Balans
207;24-02-202313:29:35;63;98;37;5634.754;1912;168.212;62;87.76;4299.999;12786;55.3;25.646;76.5;DLSS Balans
208;24-02-202313:29:36;64;99;37;5634.754;1912;166.411;59;81.25;4300;12658;55.4;23.046;76.5;DLSS Balans
209;24-02-202313:29:37;63;99;36;5634.754;1912;164.075;62;85.156;4299.998;12715;55.2;23.168;76.4;DLSS Balans
210;24-02-202313:29:38;64;99;36;5634.754;1912;165.081;59;81.25;4299.998;12546;54.8;23.704;76.4;DLSS Balans
211;24-02-202313:29:39;64;99;37;5634.754;1920;164.417;58;85.119;4300;12601;54.8;22.387;76.4;DLSS Balans
212;24-02-202313:29:40;63;99;37;5634.754;1920;165.344;57;85.723;4299.999;12647;55.1;27.457;76.4;DLSS Balans
213;24-02-202313:29:41;64;99;37;5634.754;1912;165.692;57;86.198;4300;12539;55;28.441;76.4;DLSS Balans
214;24-02-202313:29:42;63;98;36;5634.754;1920;161.075;57;84.896;4300;12685;56.9;25.845;76.4;DLSS Balans
215;24-02-202313:29:43;64;98;36;5634.754;1912;165.288;58;83.594;4299.999;12766;55.4;31.115;76.4;DLSS Balans
216;24-02-202313:29:44;64;99;37;5634.754;1912;167.743;59;80.99;4299.999;12633;55;23.366;76.3;DLSS Balans
217;24-02-202313:29:45;63;99;36;5634.754;1912;165.223;57;78.906;4299.999;12670;55.5;23.763;76.3;DLSS Balans
218;24-02-202313:29:46;64;99;34;5634.754;1897;165.851;57;77.344;4299.999;12831;52.9;23.708;76.3;DLSS Balans
219;24-02-202313:29:47;63;99;35;5634.754;1912;166.45;58;77.083;4300;12792;51.8;23.197;76.3;DLSS Balans
220;24-02-202313:29:48;64;99;34;5634.754;1912;166.619;56;75.521;4299.998;12710;52.7;23.12;76.3;DLSS Balans
221;24-02-202313:29:49;63;98;34;5634.754;1920;164.387;61;78.906;4299.998;12762;52.3;23.036;76.3;DLSS Balans
222;24-02-202313:29:50;63;98;35;5634.754;1920;160.79;62;75;4300;12826;51.1;23.306;76.3;DLSS Balans
223;24-02-202313:29:51;63;97;35;5634.754;1920;160.632;57;78.125;4299.999;12631;51.9;25.792;76.2;DLSS Balans
224;24-02-202313:29:52;63;98;34;5634.754;1920;160.886;57;81.771;4300;12528;52.5;24.128;76.2;DLSS Balans
225;24-02-202313:29:53;63;98;33;5634.754;1920;155.812;58;76.563;4300;12480;52;25.805;76.2;DLSS Balans
226;24-02-202313:29:54;63;98;34;5618.754;1920;159.935;57;76.823;4299.998;12562;53.4;23.314;76.2;DLSS Balans
227;24-02-202313:29:55;63;98;34;5618.754;1920;161.99;57;77.344;4300;12552;55.6;23.413;76.2;DLSS Balans
228;24-02-202313:29:56;63;98;36;5618.754;1920;158.286;58;75.113;4300;12525;55.9;21.151;76.2;DLSS Balans
229;24-02-202313:29:57;63;98;35;5618.754;1920;162.967;57;80.7;4299.999;12535;60.5;22.47;76.2;DLSS Balans
1;24-02-202313:59:18;56;98;33;5091.629;1935;154.414;56;64.323;4299.999;10160;53.2;22.014;74.6;DLSS Wydajność
2;24-02-202313:59:19;56;98;33;5091.629;1935;153.739;54;62.5;4299.999;10279;52.9;21.587;74.6;DLSS Wydajność
3;24-02-202313:59:20;56;98;33;5091.629;1935;152.136;53;59.115;4299.999;10399;52.4;22.233;74.5;DLSS Wydajność
4;24-02-202313:59:21;57;97;32;5091.629;1935;148.396;54;66.667;4299.999;10518;50.3;26.506;74.5;DLSS Wydajność
5;24-02-202313:59:22;57;98;33;5091.629;1935;152.552;55;71.875;4299.999;10609;50.6;23.689;74.5;DLSS Wydajność
6;24-02-202313:59:23;57;98;33;5091.629;1935;151.508;53;66.667;4299.999;10644;50.4;24.324;74.5;DLSS Wydajność
7;24-02-202313:59:24;58;98;33;5091.629;1935;153.127;56;65.625;4299.999;10783;50.6;23.372;74.5;DLSS Wydajność
8;24-02-202313:59:25;58;98;33;5091.629;1920;151.44;51;57.031;4299.998;10813;50.3;22.9;74.5;DLSS Wydajność
9;24-02-202313:59:26;58;98;33;5091.629;1920;153.325;54;56.25;4300.001;10830;50.5;22.204;74.5;DLSS Wydajność
10;24-02-202313:59:27;59;98;33;5091.629;1920;154.388;58;55.99;4299.999;10833;50;23.293;74.5;DLSS Wydajność
11;24-02-202313:59:28;59;98;32;5091.629;1920;150.924;57;65.885;4299.999;10934;49.6;23.279;74.5;DLSS Wydajność
12;24-02-202313:59:29;60;98;33;5091.629;1920;156.652;57;72.804;4299.999;10930;49.5;25.084;74.5;DLSS Wydajność
13;24-02-202313:59:30;60;98;32;5091.629;1920;154.716;58;68.274;4299.999;10923;49.3;23.42;74.5;DLSS Wydajność
14;24-02-202313:59:31;60;98;32;5091.629;1920;156.271;56;64.063;4299.999;11029;48.9;23.467;74.5;DLSS Wydajność
15;24-02-202313:59:32;61;98;31;5091.629;1920;154.507;56;57.552;4299.999;11010;48.2;22.805;74.5;DLSS Wydajność
16;24-02-202313:59:33;61;98;32;5091.629;1920;156.57;53;57.552;4299.999;10960;48.7;22.286;74.5;DLSS Wydajność
17;24-02-202313:59:34;61;98;31;5091.629;1920;156.388;55;56.771;4300;10939;48.5;22.309;74.4;DLSS Wydajność
18;24-02-202313:59:35;62;98;31;5091.629;1920;157.053;54;56.51;4299.998;11032;47.8;23.506;74.4;DLSS Wydajność
19;24-02-202313:59:36;62;98;32;5091.629;1920;159.3;55;50;4299.998;11019;47.9;23.089;74.4;DLSS Wydajność
20;24-02-202313:59:37;62;98;32;5091.629;1920;155.851;51;51.765;4299.999;11001;47.1;31.798;74.4;DLSS Wydajność
21;24-02-202313:59:38;63;98;31;5091.629;1920;154.121;54;67.552;4299.998;10984;46.8;25.086;74.4;DLSS Wydajność
22;24-02-202313:59:39;63;98;32;5091.629;1912;157.401;55;71.022;4299.999;11141;47.8;25.174;74.4;DLSS Wydajność
23;24-02-202313:59:40;63;98;32;5091.629;1912;159.065;58;84.375;4299.999;11110;47.7;25.054;74.4;DLSS Wydajność
24;24-02-202313:59:52;60;97;35;5091.629;1927;158.427;58;80.469;4299.999;10731;62.1;19.636;74.9;DLSS Wydajność
25;24-02-202313:59:53;60;97;35;5091.629;1927;157.551;56;69.792;4300;10719;61.5;19.098;74.9;DLSS Wydajność
26;24-02-202313:59:54;60;97;35;5091.629;1927;155.369;57;80.729;4300;10797;62.2;22.443;74.9;DLSS Wydajność
27;24-02-202313:59:55;60;97;36;5091.629;1927;157.557;54;69.792;4299.999;10797;61.6;20.332;74.9;DLSS Wydajność
28;24-02-202313:59:56;60;97;35;5091.629;1927;157.853;56;77.604;4299.999;10792;61.4;19.002;74.9;DLSS Wydajność
29;24-02-202313:59:57;61;97;35;5091.629;1927;158.01;57;77.865;4300;10763;61;19.374;74.9;DLSS Wydajność
30;24-02-202313:59:58;60;97;36;5091.629;1927;157.925;54;72.034;4299.999;10853;61.2;19.197;74.9;DLSS Wydajność
31;24-02-202313:59:59;60;97;35;5091.629;1927;154.852;55;79.114;4299.999;10823;60.5;21.213;74.9;DLSS Wydajność
32;24-02-202314:00:00;61;97;35;5075.629;1927;156.32;54;73.698;4299.999;10808;60.7;19.512;74.9;DLSS Wydajność
33;24-02-202314:00:01;61;97;36;5075.629;1927;156.107;57;84.896;4299.999;10905;60;20.109;74.9;DLSS Wydajność
34;24-02-202314:00:02;61;97;38;5075.629;1927;159.356;57;71.875;4299.999;10887;59.6;20.399;74.9;DLSS Wydajność
35;24-02-202314:00:03;61;97;37;5075.629;1927;157.623;55;73.438;4299.999;10869;60;20.386;74.9;DLSS Wydajność
36;24-02-202314:00:04;61;97;37;5075.629;1927;159.585;56;74.479;4299.999;10852;60.7;20.045;74.9;DLSS Wydajność
37;24-02-202314:00:05;61;97;38;5075.629;1927;158.504;57;81.771;4299.999;10952;60.2;19.374;74.8;DLSS Wydajność
38;24-02-202314:00:06;61;97;38;5075.629;1927;158.397;55;76.563;4299.999;10942;59.9;19.732;74.8;DLSS Wydajność
39;24-02-202314:00:07;62;97;38;5075.629;1927;158.741;55;76.563;4299.999;10928;59.8;21.023;74.8;DLSS Wydajność
40;24-02-202314:00:08;61;97;37;5075.629;1912;155.942;57;75.781;4300;10884;60;21.235;74.8;DLSS Wydajność
41;24-02-202314:00:09;61;97;37;5075.629;1927;158.444;59;80.469;4299.999;10973;60.3;19.945;74.8;DLSS Wydajność
42;24-02-202314:00:10;61;97;37;5075.629;1927;157.758;59;78.385;4299.999;10945;60.1;20.722;74.8;DLSS Wydajność
43;24-02-202314:00:11;62;98;38;5075.629;1927;160.949;55;63.021;4299.999;10914;60.3;19.65;74.8;DLSS Wydajność
44;24-02-202314:00:12;61;97;38;5075.629;1927;158.825;55;74.219;4299.999;10929;59.4;21.37;74.8;DLSS Wydajność
45;24-02-202314:00:13;62;97;40;5075.629;1927;161.333;55;79.427;4300;10968;61.1;18.503;74.8;DLSS Wydajność
46;24-02-202314:00:14;62;97;39;5075.629;1920;159.761;57;69.531;4300;10941;62.9;18.41;74.8;DLSS Wydajność
47;24-02-202314:00:15;62;97;40;5075.629;1927;160.854;54;61.979;4299.999;10906;63.3;18.149;74.8;DLSS Wydajność
48;24-02-202314:00:24;59;98;27;5107.629;1927;160.358;58;73.177;4299.998;10757;57.2;26.698;75.2;DLSS Wydajność
49;24-02-202314:00:25;60;98;25;5107.629;1927;159.021;56;73.177;4299.998;10742;54;20.65;75.2;DLSS Wydajność
50;24-02-202314:00:26;60;98;27;5123.629;1927;161.82;54;80.208;4299.998;10706;53.3;21.592;75.2;DLSS Wydajność
51;24-02-202314:00:27;61;98;26;5123.629;1927;160.054;53;70.833;4299.998;10692;54.6;21.292;75.2;DLSS Wydajność
52;24-02-202314:00:28;61;98;26;5123.629;1927;161.82;54;68.75;4300;10765;54.4;21.146;75.2;DLSS Wydajność
53;24-02-202314:00:29;61;98;26;5123.629;1927;161.65;52;67.188;4299.999;10755;54.4;21.118;75.2;DLSS Wydajność
54;24-02-202314:00:30;61;98;26;5123.629;1927;161.638;54;60.156;4299.999;10711;53.9;20.596;75.2;DLSS Wydajność
55;24-02-202314:00:31;61;98;26;5123.629;1912;162.818;53;65.104;4299.999;10792;53.8;22.015;75.2;DLSS Wydajność
56;24-02-202314:00:32;61;98;26;5123.629;1927;159.542;57;72.034;4300;10782;54.1;21.631;75.1;DLSS Wydajność
57;24-02-202314:00:33;61;98;27;5123.629;1927;162.982;55;75.26;4299.999;10764;54.6;23.319;75.1;DLSS Wydajność
58;24-02-202314:00:34;61;98;27;5123.629;1920;162.731;54;64.063;4299.999;10745;55.9;20.752;75.1;DLSS Wydajność
59;24-02-202314:00:35;62;98;27;5123.629;1927;162.265;54;65.104;4299.999;10825;57.1;20.106;75.1;DLSS Wydajność
60;24-02-202314:00:36;62;98;29;5123.629;1920;162.969;54;65.102;4299.999;10808;58.6;19.067;75.1;DLSS Wydajność
61;24-02-202314:00:37;62;98;29;5123.629;1927;162.924;54;65.625;4299.999;10791;59.8;19.119;75.1;DLSS Wydajność
62;24-02-202314:00:38;61;98;29;5123.629;1920;163.309;57;63.802;4299.999;10780;60.2;18.39;75.1;DLSS Wydajność
63;24-02-202314:00:39;62;98;29;5123.629;1927;163.561;59;61.719;4299.999;10834;59.9;19.317;75.1;DLSS Wydajność
64;24-02-202314:00:40;62;98;29;5123.629;1927;163.176;56;58.949;4299.999;10821;60.1;19.1;75.1;DLSS Wydajność
65;24-02-202314:00:41;62;98;29;5123.629;1927;164.191;54;57.031;4299.999;10807;60.1;18.337;75.1;DLSS Wydajność
66;24-02-202314:00:42;62;98;29;5123.629;1927;161.686;54;70.918;4299.999;10833;59.4;20.236;75.1;DLSS Wydajność
67;24-02-202314:00:43;62;98;29;5123.629;1927;165.118;58;78.961;4299.999;10888;61;19.257;75.1;DLSS Wydajność
68;24-02-202314:00:44;62;98;30;5123.629;1927;163.16;55;67.969;4299.999;10877;61.5;19.04;75.1;DLSS Wydajność
69;24-02-202314:00:45;62;98;30;5123.629;1920;163.893;54;65.365;4299.998;10849;61.7;23.523;75.1;DLSS Wydajność
70;24-02-202314:00:46;62;98;30;5123.629;1927;163.008;53;56.771;4299.998;10940;62;17.548;75.1;DLSS Wydajność
71;24-02-202314:00:47;62;98;30;5123.629;1927;162.705;53;64.044;4300;10921;61.9;17.84;75.1;DLSS Wydajność
72;24-02-202314:01:07;57;96;32;5139.629;1935;142.92;57;95.052;4299.999;10688;51.3;24.231;76;DLSS Wydajność
73;24-02-202314:01:08;56;93;30;5155.629;1935;140.126;57;95.052;4299.999;10739;50.4;28.345;76;DLSS Wydajność
74;24-02-202314:01:09;58;97;32;5171.629;1935;150.213;59;96.615;4299.999;10843;50.5;27.799;76;DLSS Wydajność
75;24-02-202314:01:10;58;97;32;5219.629;1935;150.297;57;93.75;4299.994;10881;52.5;23.852;75.9;DLSS Wydajność
76;24-02-202314:01:11;58;96;32;5235.629;1935;152.554;57;94.271;4300.009;10898;51.7;29.314;75.9;DLSS Wydajność
77;24-02-202314:01:12;58;90;30;5267.629;1935;149.539;57;95.833;4300.009;10955;51.6;26.288;75.9;DLSS Wydajność
78;24-02-202314:01:13;58;96;32;5283.629;1935;149.978;57;94.792;4299.999;11019;51;27.159;75.9;DLSS Wydajność
79;24-02-202314:01:14;58;96;31;5283.629;1935;151.784;57;95.313;4300;11018;51.2;23.533;75.9;DLSS Wydajność
80;24-02-202314:01:15;58;97;31;5283.629;1935;149.443;58;95.052;4300;11018;49.8;24.877;75.9;DLSS Wydajność
81;24-02-202314:01:16;58;85;28;5283.629;1935;145.013;58;96.094;4299.999;11115;49.1;24.15;75.9;DLSS Wydajność
82;24-02-202314:01:17;59;96;30;5283.629;1920;153.793;56;93.229;4299.999;11073;51.9;23.176;75.9;DLSS Wydajność
83;24-02-202314:01:18;59;92;30;5283.629;1920;151.024;60;94.792;4299.999;11067;49.9;24.714;75.9;DLSS Wydajność
84;24-02-202314:01:19;59;98;33;5283.629;1920;150.085;57;91.667;4299.999;11022;52.4;29.454;75.9;DLSS Wydajność
85;24-02-202314:01:20;59;96;32;5283.629;1920;133.908;57;91.533;4299.999;11054;51.5;26.495;75.9;DLSS Wydajność
86;24-02-202314:01:21;59;89;30;5283.629;1920;147.944;58;96.034;4299.998;11030;47.5;29.141;75.9;DLSS Wydajność
87;24-02-202314:01:22;59;88;29;5283.629;1920;146.515;60;94.271;4299.998;11057;49.1;24.807;75.9;DLSS Wydajność
88;24-02-202314:01:23;58;95;31;5283.629;1920;135.538;58;95.833;4299.999;11081;49.1;28.118;75.9;DLSS Wydajność
89;24-02-202314:01:24;58;90;29;5283.629;1920;128.041;58;94.531;4299.999;11200;49.9;28.587;75.8;DLSS Wydajność
90;24-02-202314:01:25;59;96;32;5283.629;1920;149.026;56;97.135;4300;11174;48.2;28.82;75.8;DLSS Wydajność
91;24-02-202314:01:26;59;96;31;5283.629;1920;150.845;57;93.49;4299.999;11152;52.1;25.494;75.8;DLSS Wydajność
92;24-02-202314:01:27;59;87;28;5283.629;1920;152.118;57;97.691;4299.999;11224;50.2;24.772;75.8;DLSS Wydajność
93;24-02-202314:01:28;59;98;31;5283.629;1920;147.295;59;97.135;4299.999;11222;52.2;23.886;75.8;DLSS Wydajność
94;24-02-202314:01:29;60;98;32;5283.629;1920;153.077;57;90.482;4299.999;11189;53.5;22.878;75.8;DLSS Wydajność
95;24-02-202314:01:30;60;93;30;5283.629;1920;144.558;58;91.667;4299.998;11152;52.1;25.587;75.8;DLSS Wydajność
96;24-02-202314:01:54;56;98;35;5363.629;1935;153.204;56;77.422;4299.998;10743;63;20.025;76.8;DLSS Wydajność
97;24-02-202314:01:55;56;98;34;5363.629;1935;155.171;57;90.482;4300;10809;63.5;19.627;76.8;DLSS Wydajność
98;24-02-202314:01:56;57;98;34;5363.629;1935;153.6;56;66.667;4300;10862;63.6;19.831;76.8;DLSS Wydajność
99;24-02-202314:01:57;56;96;33;5363.629;1935;146.551;60;89.703;4299.999;10947;60.3;25.028;76.8;DLSS Wydajność
100;24-02-202314:01:58;57;98;34;5363.629;1935;153.929;56;99.219;4299.999;11039;62.5;19.992;76.8;DLSS Wydajność
101;24-02-202314:01:59;57;98;34;5363.629;1935;153.065;56;94.511;4299.999;11076;63.5;21.188;76.8;DLSS Wydajność
102;24-02-202314:02:00;57;98;34;5363.629;1935;154.951;57;99.475;4299.999;11090;63.7;21.243;76.8;DLSS Wydajność
103;24-02-202314:02:01;57;98;33;5363.629;1935;153.75;59;96.875;4299.999;11210;63.4;19.448;76.8;DLSS Wydajność
104;24-02-202314:02:02;57;98;34;5379.629;1935;153.492;58;98.698;4300;11132;63.1;21.376;76.8;DLSS Wydajność
105;24-02-202314:02:03;58;98;34;5379.629;1935;154.775;57;98.958;4300;11073;62.5;26.334;76.8;DLSS Wydajność
106;24-02-202314:02:04;57;98;33;5395.629;1935;144.165;57;95.833;4299.998;11077;61.3;23.857;76.8;DLSS Wydajność
107;24-02-202314:02:05;58;98;34;5395.629;1935;153.632;59;95.382;4300;11192;61.9;21.555;76.8;DLSS Wydajność
108;24-02-202314:02:06;58;96;34;5395.629;1935;154.256;56;93.126;4299.999;11167;62.5;19.809;76.8;DLSS Wydajność
109;24-02-202314:02:07;58;98;34;5395.629;1935;154.278;58;97.917;4299.999;11146;62.9;20.882;76.8;DLSS Wydajność
110;24-02-202314:02:08;58;98;34;5411.629;1935;154.207;58;88.021;4299.999;11161;63.6;20.3;76.8;DLSS Wydajność
111;24-02-202314:02:09;59;98;33;5411.629;1920;155.053;59;95.201;4299.999;11235;64.1;23.902;76.8;DLSS Wydajność
112;24-02-202314:02:10;59;98;33;5411.629;1920;153.133;58;92.475;4299.999;11209;65.7;22.163;76.8;DLSS Wydajność
113;24-02-202314:02:11;58;92;29;5427.629;1920;150.184;60;96.615;4299.999;11185;64.2;21.445;76.8;DLSS Wydajność
114;24-02-202314:02:12;58;81;27;5427.629;1920;148.869;57;98.177;4299.999;11203;58.8;27.821;76.8;DLSS Wydajność
115;24-02-202314:02:13;57;85;30;5427.629;1920;136.955;59;97.917;4299.999;11219;54.7;24.714;76.7;DLSS Wydajność
116;24-02-202314:02:14;57;76;26;5427.629;1920;138.163;59;98.958;4299.999;11207;54;24.658;76.7;DLSS Wydajność
117;24-02-202314:02:15;58;78;27;5427.629;1920;139.086;59;95.833;4299.999;11199;57.5;23.755;76.7;DLSS Wydajność
118;24-02-202314:02:16;58;87;29;5427.629;1920;138.976;58;98.698;4299.999;11345;56.2;21.809;76.7;DLSS Wydajność
119;24-02-202314:02:17;58;93;31;5427.629;1920;147.146;60;97.656;4299.999;11346;56;21.735;76.7;DLSS Wydajność
120;24-02-202314:02:18;59;91;31;5427.629;1920;149.241;57;99.487;4299.998;11335;58.7;22.245;76.7;DLSS Wydajność
121;24-02-202314:02:19;59;91;31;5427.629;1920;146.199;58;98.414;4299.998;11318;59.4;30.993;76.7;DLSS Wydajność
122;24-02-202314:02:20;59;92;32;5427.629;1920;151.908;57;97.656;4299.999;11458;59.3;22.284;76.7;DLSS Wydajność
123;24-02-202314:02:21;59;98;34;5427.629;1920;155.409;60;99.219;4300.001;11482;59.5;23.978;76.7;DLSS Wydajność
124;24-02-202314:02:22;59;96;33;5427.629;1920;150.674;58;99.487;4299.997;11486;57.8;24.802;76.7;DLSS Wydajność
125;24-02-202314:02:23;59;98;34;5427.629;1920;155.057;58;97.092;4299.997;11506;60;23.276;76.7;DLSS Wydajność
126;24-02-202314:02:24;59;96;33;5427.629;1920;138.85;58;95.573;4300;11663;58.8;26.15;76.7;DLSS Wydajność
127;24-02-202314:02:25;60;96;34;5443.629;1920;155.825;58;96.354;4300;11648;59.4;24.441;76.7;DLSS Wydajność
128;24-02-202314:02:26;59;95;34;5443.629;1920;151.405;61;94.792;4299.999;11469;59.5;27.423;76.7;DLSS Wydajność
129;24-02-202314:02:27;60;93;32;5443.629;1920;155.238;59;96.354;4299.999;11582;60.5;22.193;76.7;DLSS Wydajność
130;24-02-202314:02:28;60;98;35;5443.629;1920;158.311;58;97.656;4299.999;11545;63.3;23.824;76.7;DLSS Wydajność
131;24-02-202314:02:29;60;93;34;5443.629;1920;153.175;61;93.229;4299.999;11539;65.4;22.165;76.7;DLSS Wydajność
132;24-02-202314:02:30;60;96;34;5443.629;1920;150.81;59;94.01;4299.999;11479;67.2;18.887;76.7;DLSS Wydajność
133;24-02-202314:02:31;60;98;35;5443.629;1920;151.647;59;91.146;4299.999;11604;64.2;22.845;76.7;DLSS Wydajność
134;24-02-202314:02:32;61;98;35;5443.629;1920;160.152;60;100;4299.999;11593;62;22.028;76.7;DLSS Wydajność
135;24-02-202314:02:33;60;98;35;5443.629;1920;159.755;58;98.149;4299.999;11554;64.2;18.964;76.7;DLSS Wydajność
136;24-02-202314:02:34;61;94;33;5443.629;1920;156.792;59;94.792;4299.999;11528;64.8;22.743;76.6;DLSS Wydajność
137;24-02-202314:02:35;61;97;34;5443.629;1920;158.23;59;91.406;4300;11667;64.9;24.922;76.6;DLSS Wydajność
138;24-02-202314:02:36;61;98;35;5443.629;1920;159.402;60;90.625;4300;11634;66.3;20.857;76.6;DLSS Wydajność
139;24-02-202314:02:37;61;98;35;5445.629;1920;156.21;59;95.833;4299.999;11387;62.5;26.247;76.6;DLSS Wydajność
140;24-02-202314:02:38;60;97;34;5445.629;1920;137.547;57;97.656;4299.999;11358;64.3;23.324;76.6;DLSS Wydajność
141;24-02-202314:02:39;60;95;32;5445.629;1920;149.458;58;97.135;4299.999;11451;62;19.54;76.6;DLSS Wydajność
142;24-02-202314:02:40;61;97;34;5445.629;1920;158.099;61;91.667;4300;11399;62.9;23.363;76.6;DLSS Wydajność
143;24-02-202314:02:41;61;98;35;5445.629;1920;155.719;58;93.842;4300;11406;62.4;20.454;76.6;DLSS Wydajność
144;24-02-202314:02:42;61;98;34;5445.629;1920;159.06;59;86.781;4299.999;11540;62.7;21.066;76.6;DLSS Wydajność
145;24-02-202314:02:43;61;98;34;5445.629;1920;158.885;61;98.461;4299.999;11569;63.5;20.754;76.6;DLSS Wydajność
146;24-02-202314:02:44;61;97;34;5445.629;1920;158.068;59;94.271;4299.999;11476;61.6;23.299;76.6;DLSS Wydajność
147;24-02-202314:02:45;61;96;34;5445.629;1920;159.18;58;91.564;4299.997;11495;63.8;22.048;76.6;DLSS Wydajność
148;24-02-202314:02:46;61;94;34;5445.629;1920;142.874;57;97.427;4300.001;11658;61.5;22.987;76.6;DLSS Wydajność
149;24-02-202314:02:47;62;98;36;5445.629;1920;159.381;59;95.052;4299.999;11667;63;24.007;76.6;DLSS Wydajność
150;24-02-202314:02:48;61;96;35;5445.629;1920;154.721;58;94.184;4299.999;11667;63.2;22.592;76.6;DLSS Wydajność
151;24-02-202314:02:49;62;98;36;5445.629;1920;157.584;58;97.917;4300;11667;61.7;22.013;76.6;DLSS Wydajność
152;24-02-202314:02:50;62;97;36;5461.629;1920;158.255;59;95.125;4299.999;11823;64.1;19.259;76.6;DLSS Wydajność
153;24-02-202314:02:51;61;85;30;5459.629;1920;142.879;59;96.875;4299.999;11533;55.2;31.395;76.6;DLSS Wydajność
154;24-02-202314:02:52;62;88;32;5459.629;1920;158.877;58;98.942;4299.999;11471;64.7;25.08;76.6;DLSS Wydajność
155;24-02-202314:02:53;62;98;35;5459.629;1920;158.909;59;94.792;4299.999;11545;67.1;20.224;76.6;DLSS Wydajność
156;24-02-202314:02:54;62;98;36;5459.629;1920;156.501;58;96.094;4300;11572;64.8;21.838;76.6;DLSS Wydajność
157;24-02-202314:02:55;62;98;36;5459.629;1920;161.434;57;93.75;4300;11498;64.1;23.798;76.6;DLSS Wydajność
158;24-02-202314:02:56;63;98;36;5459.629;1920;160.642;59;95.125;4299.999;11472;63.7;20.482;76.6;DLSS Wydajność
159;24-02-202314:02:57;62;98;34;5459.629;1920;161.17;59;89.16;4299.999;11531;61.3;20.685;76.6;DLSS Wydajność
160;24-02-202314:02:58;62;98;35;5459.629;1920;163.181;58;85.417;4299.997;11542;62.1;30.278;76.6;DLSS Wydajność
161;24-02-202314:02:59;62;98;36;5459.629;1920;163.242;61;80.729;4299.997;11505;62.9;24.65;76.6;DLSS Wydajność
162;24-02-202314:03:00;62;98;36;5459.629;1920;158.369;59;68.229;4300;11515;63.6;22.016;76.5;DLSS Wydajność
163;24-02-202314:03:01;63;98;35;5459.629;1920;161.705;59;85.677;4300;11645;64.5;20.204;76.5;DLSS Wydajność
164;24-02-202314:03:02;62;98;35;5459.629;1920;162.837;59;91.667;4300;11593;63;24.842;76.5;DLSS Wydajność
165;24-02-202314:03:03;63;98;35;5459.629;1920;161.577;59;92.708;4300;11486;62.9;21.686;76.5;DLSS Wydajność
166;24-02-202314:03:04;63;98;37;5459.629;1920;159.598;59;95.573;4299.999;11583;67.8;20.992;76.5;DLSS Wydajność
167;24-02-202314:03:05;63;98;38;5459.629;1920;165.549;57;89.323;4299.999;11643;66.8;31.281;76.5;DLSS Wydajność
168;24-02-202314:03:06;63;98;37;5459.629;1920;163.271;58;92.188;4299.999;11594;66.9;21.041;76.5;DLSS Wydajność
169;24-02-202314:03:07;63;92;34;5459.629;1920;158.897;59;90.365;4300;11512;63.5;25.087;76.5;DLSS Wydajność
170;24-02-202314:03:08;63;98;37;5459.629;1920;165.985;59;90.764;4300;11597;65.9;19.314;76.5;DLSS Wydajność
