Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
67;24-02-202316:34:22;60;97;25;6044.57;1920;125.733;57;90.885;4300.002;12044;61.7;19.651;48;FSR Performance
68;24-02-202316:34:23;59;98;25;6047.582;1920;125.633;57;99.743;4300;11982;61.3;19.862;48.1;FSR Performance
69;24-02-202316:34:24;59;99;26;6044.934;1920;127.827;57;95.052;4300.003;11961;62.8;25.203;48.2;FSR Performance
70;24-02-202316:34:25;60;99;27;6044.934;1920;128.371;55;95.257;4300.003;12062;64.1;17.519;48.2;FSR Performance
71;24-02-202316:34:26;59;98;25;6048.422;1920;121.914;56;97.396;4300;12025;59.3;22.839;48.3;FSR Performance
72;24-02-202316:34:27;59;99;25;6052.664;1920;124.876;58;100;4300.005;11996;57.2;22.357;48.3;FSR Performance
73;24-02-202316:34:28;59;99;26;6052.664;1920;127.883;57;89.063;4300.005;12092;59.7;20.391;48.4;FSR Performance
74;24-02-202316:34:29;59;99;25;6052.148;1920;125.816;57;87.76;4300.001;12067;59.9;18.139;48.4;FSR Performance
75;24-02-202316:34:30;59;99;26;6050.625;1920;126.661;59;88.021;4300.001;12049;58.1;19.855;48.5;FSR Performance
76;24-02-202316:34:31;59;98;25;6047.871;1920;126.336;56;91.406;4300;12019;58.7;18.962;48.5;FSR Performance
77;24-02-202316:34:32;59;95;24;6053.836;1920;122.211;56;96.875;4300.005;12158;56.5;23.094;48.6;FSR Performance
78;24-02-202316:34:33;59;99;26;6050.801;1920;126.022;58;98.438;4300;12128;59.8;21.103;48.6;FSR Performance
79;24-02-202316:34:34;59;99;27;6050.801;1920;126.705;58;91.667;4300;12072;62.9;20.32;48.7;FSR Performance
80;24-02-202316:34:35;59;99;26;6050.801;1920;123.871;56;78.646;4300;12084;62;18.642;48.8;FSR Performance
81;24-02-202316:34:36;59;99;26;6056.77;1920;124.264;57;90.104;4300;12139;60.8;18.353;48.8;FSR Performance
82;24-02-202316:34:37;59;98;25;6056.77;1920;126.95;56;85.417;4300.001;12115;60.9;19.034;48.9;FSR Performance
83;24-02-202316:34:38;59;94;24;6062.785;1920;125.461;57;96.094;4300.001;12119;62.7;23.883;48.9;FSR Performance
84;24-02-202316:34:39;59;99;25;6062.145;1920;128.311;56;98.204;4300.001;12159;65.8;19.874;49;FSR Performance
85;24-02-202316:34:40;59;99;26;6055.258;1920;129.762;56;86.023;4300.001;12167;68.3;17.243;49.1;FSR Performance
86;24-02-202316:34:41;59;99;25;6055.258;1920;130.287;56;81.014;4300.002;12123;67.7;16.611;49.2;FSR Performance
87;24-02-202316:34:42;59;98;25;6049.023;1920;128.709;56;79.114;4300;12080;66.6;17.73;49.3;FSR Performance
88;24-02-202316:34:43;59;99;26;6050.957;1920;128.085;56;81.771;4300;12175;65.1;17.09;49.3;FSR Performance
89;24-02-202316:34:44;59;95;24;6050.895;1920;124.071;57;99.743;4300.001;12095;63.2;20.659;49.4;FSR Performance
90;24-02-202316:34:45;59;98;25;6050.668;1920;125.651;58;100;4300.001;12049;60.3;20.268;49.4;FSR Performance
91;24-02-202316:34:46;59;98;25;6048.258;1920;128.307;59;100;4300.001;12004;58.3;23.722;49.5;FSR Performance
92;24-02-202316:34:47;59;98;26;6043.074;1920;129.889;56;90.365;4300.001;12114;61.3;19.363;49.5;FSR Performance
93;24-02-202316:34:48;59;99;26;6046.426;1920;131.411;58;85.938;4300.001;12086;62.7;18.63;49.6;FSR Performance
94;24-02-202316:34:49;59;99;26;6041.227;1920;130.916;59;97.135;4300.001;12070;64.5;18.67;49.7;FSR Performance
95;24-02-202316:34:50;59;99;26;6043.941;1920;133.467;57;99.219;4300.001;12030;64.3;18.138;49.7;FSR Performance
96;24-02-202316:34:51;59;99;26;6043.734;1920;131.541;54;77.083;4300.001;12126;63.4;19.185;49.8;FSR Performance
97;24-02-202316:34:52;59;99;25;6038.492;1920;131.672;59;94.531;4300.001;12184;61.2;19.706;49.8;FSR Performance
98;24-02-202316:34:53;59;99;25;6037.703;1920;130.892;55;86.979;4300.001;12139;60;19.306;49.9;FSR Performance
