Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202311:44:56;61.000;88.000;36.000;7798.129;1920.000;146.617;55.000;69.468;4300.000;10957.000;44.300;31.691;81.400
24-02-202311:44:57;61.000;88.000;35.000;7814.629;1920.000;149.711;58.000;68.010;4300.001;10918.000;44.000;31.838;81.400
24-02-202311:44:58;61.000;88.000;35.000;7815.129;1920.000;153.830;57.000;66.406;4300.001;11012.000;47.500;29.264;81.400
24-02-202311:44:59;61.000;87.000;34.000;7815.129;1920.000;145.228;60.000;74.740;4300.001;10976.000;47.400;30.701;81.400
24-02-202311:45:00;61.000;84.000;34.000;7815.129;1920.000;143.212;59.000;71.094;4300.001;10932.000;48.300;26.548;81.400
24-02-202311:45:01;60.000;86.000;33.000;7826.129;1920.000;142.497;61.000;66.667;4300.000;10950.000;45.600;30.002;81.400
24-02-202311:45:02;61.000;84.000;34.000;7863.691;1920.000;136.023;61.000;80.990;4300.000;11084.000;43.300;34.097;81.300
24-02-202311:45:03;61.000;93.000;39.000;7868.129;1920.000;150.677;60.000;84.375;4299.999;11007.000;42.100;31.171;81.300
24-02-202311:45:04;60.000;87.000;35.000;7869.629;1920.000;140.044;60.000;71.354;4299.999;10927.000;45.300;32.307;81.300
24-02-202311:45:05;61.000;87.000;35.000;7874.191;1920.000;146.610;55.000;72.034;4300.001;10949.000;46.400;31.771;81.300
24-02-202311:45:06;61.000;85.000;34.000;7884.754;1920.000;143.857;58.000;71.094;4300.001;10974.000;46.700;29.586;81.300
24-02-202311:45:07;61.000;88.000;35.000;7895.941;1920.000;146.629;57.000;68.010;4300.001;10987.000;45.700;30.152;81.300
24-02-202311:45:08;61.000;86.000;35.000;7894.105;1920.000;139.762;63.000;75.260;4300.000;10943.000;46.000;29.922;81.200
24-02-202311:45:09;60.000;84.000;34.000;7908.168;1920.000;139.092;57.000;70.313;4300.001;11035.000;46.600;28.625;81.200
24-02-202311:45:10;60.000;83.000;33.000;7903.043;1920.000;144.447;58.000;78.906;4299.999;11029.000;46.300;27.001;81.200
24-02-202311:45:11;61.000;87.000;34.000;7893.168;1920.000;144.381;61.000;70.313;4300.001;10922.000;48.900;26.803;81.200
24-02-202311:45:12;61.000;87.000;33.000;7888.855;1920.000;149.457;61.000;74.479;4300.001;10905.000;48.800;28.082;81.200
24-02-202311:45:13;60.000;84.000;29.000;7901.293;1920.000;140.766;57.000;74.219;4299.999;11005.000;50.100;27.310;81.200
24-02-202311:45:14;60.000;82.000;28.000;7917.293;1920.000;134.465;57.000;79.688;4299.999;10984.000;48.900;28.146;81.100
24-02-202311:45:15;61.000;88.000;33.000;7942.168;1920.000;142.726;57.000;69.792;4300.002;10882.000;49.700;27.869;81.100
24-02-202311:45:16;60.000;83.000;30.000;7940.293;1920.000;135.144;58.000;63.281;4300.000;10851.000;48.600;27.733;81.100
24-02-202311:45:17;60.000;84.000;30.000;7948.605;1920.000;142.450;56.000;74.219;4300.000;10947.000;49.100;27.585;81.100
24-02-202311:45:18;61.000;86.000;30.000;7976.480;1920.000;141.169;61.000;70.573;4300.000;10904.000;52.000;27.992;81.100
24-02-202311:45:19;60.000;90.000;31.000;7965.418;1920.000;146.247;54.000;71.094;4300.000;10839.000;52.400;36.121;81.100
24-02-202311:45:20;61.000;85.000;29.000;7963.105;1920.000;146.697;57.000;69.010;4300.001;10801.000;52.100;26.641;81.100
24-02-202311:45:21;60.000;87.000;27.000;7991.105;1920.000;142.911;60.000;77.083;4300.001;10881.000;48.900;27.062;81.000
24-02-202311:45:22;61.000;88.000;26.000;7990.105;1920.000;146.898;57.000;73.438;4300.001;10808.000;49.500;27.759;81.000
24-02-202311:45:23;60.000;88.000;28.000;7992.168;1920.000;147.976;60.000;67.708;4300.001;10771.000;47.500;31.247;81.000
24-02-202311:45:24;61.000;87.000;28.000;7999.355;1920.000;140.400;53.000;69.010;4300.000;10791.000;44.500;31.933;81.000
24-02-202311:45:25;60.000;86.000;29.000;7992.168;1920.000;136.545;56.000;64.583;4300.000;10834.000;43.800;32.720;81.000
24-02-202311:45:26;60.000;86.000;31.000;7949.121;1920.000;145.367;58.000;63.802;4300.001;10794.000;46.700;30.430;81.000
24-02-202311:45:27;60.000;86.000;30.000;7948.621;1920.000;145.634;60.000;66.667;4300.000;10732.000;49.900;27.354;80.900
24-02-202311:45:28;60.000;85.000;29.000;7952.621;1920.000;140.939;57.000;71.875;4300.000;10776.000;50.300;26.612;80.900
24-02-202311:45:29;60.000;85.000;28.000;7946.996;1920.000;142.731;63.000;74.740;4299.999;10784.000;49.700;28.593;80.900
24-02-202311:45:30;60.000;82.000;25.000;7951.559;1920.000;143.318;62.000;76.563;4300.003;10719.000;46.500;26.804;80.900
24-02-202311:45:31;60.000;85.000;26.000;7881.996;1920.000;142.191;58.000;77.865;4300.003;10671.000;44.100;31.831;80.900
24-02-202311:45:32;60.000;85.000;27.000;7982.621;1920.000;142.557;60.000;66.406;4300.000;10757.000;43.300;30.016;80.900
24-02-202311:45:33;60.000;85.000;27.000;8014.871;1920.000;140.167;58.000;78.961;4300.000;10728.000;43.300;34.979;80.800
24-02-202311:45:34;60.000;85.000;27.000;8065.434;1920.000;145.570;61.000;73.562;4300.000;10666.000;44.000;32.281;80.800
24-02-202311:45:35;60.000;85.000;26.000;8061.121;1920.000;138.413;60.000;75.521;4300.000;10651.000;43.700;29.864;80.800
24-02-202311:45:36;60.000;86.000;26.000;8078.559;1920.000;139.890;60.000;71.094;4300.000;10745.000;44.900;29.946;80.800
24-02-202311:45:37;60.000;86.000;27.000;8095.996;1920.000;138.127;57.000;71.354;4300.000;10723.000;42.800;31.329;80.800
24-02-202311:45:38;60.000;84.000;26.000;8066.496;1920.000;140.298;57.000;65.620;4300.000;10718.000;41.700;33.392;80.800
24-02-202311:45:39;60.000;88.000;27.000;8044.996;1920.000;146.763;57.000;69.271;4300.000;10756.000;42.200;33.270;80.700
24-02-202311:45:40;61.000;88.000;28.000;8044.496;1920.000;144.736;59.000;66.952;4299.999;10835.000;44.100;31.059;80.700
24-02-202311:45:41;60.000;84.000;27.000;8043.934;1920.000;140.621;57.000;69.010;4299.999;10829.000;42.800;31.320;80.700
24-02-202311:45:42;60.000;90.000;30.000;8043.996;1920.000;148.305;57.000;84.606;4300.001;10707.000;43.800;30.569;80.700
24-02-202311:45:43;61.000;91.000;34.000;8049.871;1920.000;153.116;56.000;70.573;4300.000;10767.000;40.300;35.916;80.700
24-02-202311:45:44;61.000;87.000;33.000;8049.684;1920.000;145.282;57.000;61.136;4300.000;10766.000;40.000;37.031;80.600
24-02-202311:45:45;61.000;90.000;34.000;8048.934;1920.000;142.057;60.000;60.677;4300.000;10704.000;38.800;37.907;80.600
24-02-202311:45:46;61.000;93.000;35.000;8047.996;1920.000;149.056;54.000;60.677;4300.001;10689.000;37.800;39.238;80.600
