02, Datetime, GPU temperature     ,GPU usage           ,FB usage            ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,CPU temperature     ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Fan speed 2         ,Fan tachometer 2
80, 24-02-2023 10:25:15, 63.000              ,99.000              ,35.000              ,5394.277            ,1912.000            ,7500.999            ,163.529             ,55.000              ,36.690              ,4299.999            ,8694.000            ,45.600              ,23.423              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1372.000            
80, 24-02-2023 10:25:16, 63.000              ,99.000              ,35.000              ,5394.277            ,1912.000            ,7500.999            ,165.107             ,51.000              ,36.458              ,4299.999            ,8802.000            ,46.300              ,22.764              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1382.000            
80, 24-02-2023 10:25:17, 63.000              ,99.000              ,37.000              ,5394.277            ,1905.000            ,7500.999            ,165.840             ,52.000              ,38.336              ,4299.999            ,8747.000            ,46.700              ,23.233              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1383.000            
80, 24-02-2023 10:25:18, 63.000              ,99.000              ,37.000              ,5394.277            ,1920.000            ,7500.999            ,166.900             ,55.000              ,39.253              ,4299.999            ,8728.000            ,46.700              ,22.564              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1386.000            
80, 24-02-2023 10:25:19, 63.000              ,99.000              ,35.000              ,5394.277            ,1912.000            ,7500.999            ,165.127             ,51.000              ,39.734              ,4299.999            ,8815.000            ,46.200              ,22.868              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1389.000            
80, 24-02-2023 10:25:20, 63.000              ,99.000              ,35.000              ,5394.277            ,1920.000            ,7500.999            ,163.323             ,51.000              ,37.826              ,4299.999            ,8855.000            ,45.300              ,23.720              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1398.000            
80, 24-02-2023 10:25:21, 63.000              ,99.000              ,37.000              ,5394.277            ,1920.000            ,7500.999            ,165.317             ,52.000              ,38.300              ,4299.999            ,8679.000            ,46.400              ,22.829              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1409.000            
80, 24-02-2023 10:25:22, 63.000              ,99.000              ,35.000              ,5394.277            ,1912.000            ,7500.999            ,166.018             ,55.000              ,36.748              ,4299.999            ,8684.000            ,46.200              ,22.695              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1417.000            
80, 24-02-2023 10:25:23, 63.000              ,99.000              ,35.000              ,5394.277            ,1912.000            ,7500.999            ,163.929             ,53.000              ,44.380              ,4299.999            ,8805.000            ,45.600              ,23.513              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1422.000            
80, 24-02-2023 10:25:24, 63.000              ,99.000              ,37.000              ,5394.277            ,1897.000            ,7500.999            ,164.998             ,48.000              ,34.367              ,4299.999            ,8795.000            ,44.500              ,23.785              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1422.000            
