Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202314:42:01;63.000;99.000;35.000;5248.781;1897.000;166.372;59.000;79.731;4299.999;12737.000;54.900;24.896;87.700
24-02-202314:42:02;63.000;99.000;35.000;5248.781;1897.000;167.418;56.000;83.073;4299.998;12699.000;56.200;22.275;87.600
24-02-202314:42:03;63.000;99.000;35.000;5248.781;1912.000;166.982;58.000;77.865;4299.997;12659.000;56.900;22.577;87.600
24-02-202314:42:04;63.000;99.000;35.000;5248.781;1912.000;167.407;59.000;79.688;4299.997;12520.000;56.900;21.302;87.500
24-02-202314:42:05;63.000;98.000;34.000;5248.781;1912.000;164.424;55.000;80.469;4299.998;12673.000;56.100;22.090;87.400
24-02-202314:42:06;63.000;98.000;34.000;5248.781;1912.000;166.679;57.000;86.458;4299.997;12700.000;54.600;28.312;87.300
24-02-202314:42:07;63.000;99.000;35.000;5248.781;1912.000;165.876;61.000;88.542;4299.997;12640.000;55.300;23.592;87.200
24-02-202314:42:08;64.000;99.000;35.000;5248.781;1905.000;168.310;56.000;80.208;4299.999;12614.000;55.700;22.915;87.200
24-02-202314:42:09;63.000;99.000;34.000;5248.781;1897.000;168.150;55.000;78.436;4299.998;12737.000;55.800;25.552;87.100
24-02-202314:42:10;63.000;99.000;37.000;5248.781;1905.000;163.842;57.000;76.269;4299.998;12722.000;58.100;22.585;87.000
24-02-202314:42:11;63.000;99.000;37.000;5248.781;1912.000;166.408;54.000;83.854;4299.998;12645.000;62.100;19.345;87.000
24-02-202314:42:12;63.000;99.000;37.000;5248.781;1905.000;166.707;56.000;82.286;4299.998;12768.000;60.100;21.613;86.900
24-02-202314:42:13;63.000;97.000;37.000;5248.781;1897.000;166.760;56.000;86.915;4299.999;12686.000;59.300;21.507;86.800
24-02-202314:42:14;64.000;98.000;38.000;5248.781;1905.000;169.725;59.000;78.646;4299.998;12633.000;59.600;24.950;86.800
24-02-202314:42:15;63.000;98.000;39.000;5248.781;1897.000;167.756;55.000;72.135;4299.998;12603.000;59.500;19.569;86.700
24-02-202314:42:16;63.000;98.000;38.000;5248.781;1905.000;168.464;57.000;70.389;4299.991;12761.000;58.500;20.716;86.600
24-02-202314:42:17;63.000;99.000;37.000;5248.781;1905.000;168.634;54.000;71.710;4299.991;12597.000;57.700;20.964;86.500
24-02-202314:42:18;64.000;99.000;36.000;5248.781;1905.000;167.304;58.000;72.856;4300.002;12624.000;55.200;23.518;86.500
