Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202314:32:28;57.000;97.000;31.000;4845.664;1927.000;151.754;55.000;94.099;4299.999;11133.000;49.700;24.122;92.800
24-02-202314:32:29;57.000;92.000;31.000;4845.664;1927.000;153.772;54.000;92.448;4299.995;11122.000;49.900;23.402;92.600
24-02-202314:32:30;58.000;98.000;33.000;4845.664;1927.000;156.195;53.000;85.938;4299.995;11069.000;51.200;24.353;92.500
24-02-202314:32:31;58.000;98.000;32.000;4845.664;1927.000;155.352;53.000;90.482;4299.999;11168.000;51.100;22.267;92.300
24-02-202314:32:32;58.000;98.000;32.000;4845.664;1927.000;151.160;54.000;92.188;4299.998;11160.000;50.500;24.339;92.200
24-02-202314:32:33;58.000;93.000;31.000;4845.664;1927.000;153.009;54.000;94.531;4299.998;11139.000;47.700;25.235;92.000
24-02-202314:32:34;58.000;88.000;28.000;4845.664;1927.000;153.105;57.000;95.313;4299.998;11125.000;49.400;26.461;91.900
24-02-202314:32:35;58.000;97.000;31.000;4845.664;1927.000;152.954;55.000;91.927;4299.998;11220.000;50.800;26.526;91.700
24-02-202314:32:36;59.000;94.000;31.000;4845.664;1927.000;151.486;57.000;95.125;4299.998;11194.000;49.800;25.934;91.600
24-02-202314:32:37;59.000;95.000;31.000;4845.664;1927.000;155.796;56.000;94.792;4299.998;11166.000;50.600;25.001;91.400
24-02-202314:32:38;58.000;85.000;28.000;4845.664;1927.000;145.860;53.000;94.010;4299.999;11118.000;49.400;25.152;91.300
24-02-202314:32:39;59.000;95.000;31.000;4845.664;1927.000;154.400;56.000;91.406;4299.997;11221.000;50.100;30.806;91.100
24-02-202314:32:40;59.000;94.000;31.000;4845.664;1927.000;148.360;55.000;94.792;4299.997;11184.000;49.800;26.782;91.000
24-02-202314:32:41;59.000;97.000;33.000;4845.664;1927.000;156.963;54.000;91.667;4299.998;11150.000;52.100;24.977;90.800
24-02-202314:33:10;54.000;100.000;0.000;5013.664;1935.000;149.278;41.000;1.509;4299.998;10830.000;0.000;0.000;104.100
24-02-202314:33:11;54.000;100.000;0.000;5013.664;1935.000;149.677;40.000;1.914;4299.999;10781.000;0.000;0.000;104.100
24-02-202314:33:12;55.000;100.000;0.000;5013.664;1935.000;149.859;41.000;1.563;4299.999;10737.000;0.000;0.000;104.100
24-02-202314:33:13;47.000;6.000;1.000;5013.680;1920.000;51.930;58.000;76.823;4299.998;10933.000;0.000;0.000;104.100
24-02-202314:33:14;44.000;7.000;1.000;5013.680;735.000;31.132;51.000;58.693;4299.995;10956.000;0.000;0.000;104.100
24-02-202314:33:15;43.000;13.000;8.000;5013.680;547.000;27.725;49.000;28.906;4299.995;10932.000;0.000;0.000;104.100
24-02-202314:33:16;43.000;15.000;8.000;5013.680;412.000;26.140;50.000;32.031;4299.999;10971.000;0.000;0.000;104.100
24-02-202314:33:17;42.000;24.000;16.000;5013.680;345.000;25.753;53.000;30.990;4299.999;10962.000;0.000;0.000;104.100
24-02-202314:33:18;42.000;24.000;16.000;5013.680;292.000;25.646;48.000;25.521;4299.999;10928.000;0.000;0.000;104.100
24-02-202314:33:19;44.000;7.000;1.000;4992.750;1837.000;46.905;55.000;45.052;4299.999;10866.000;0.000;0.000;104.100
24-02-202314:33:20;43.000;6.000;1.000;4992.750;1837.000;47.122;53.000;30.729;4299.998;10942.000;0.000;0.000;104.100
24-02-202314:33:21;43.000;6.000;1.000;4992.750;1837.000;46.755;50.000;32.318;4299.997;10926.000;0.000;0.000;104.100
24-02-202314:33:22;42.000;14.000;9.000;4992.750;540.000;27.641;47.000;16.615;4299.997;10913.000;0.000;0.000;104.100
24-02-202314:33:23;41.000;16.000;9.000;4992.750;405.000;27.853;46.000;18.570;4299.999;10895.000;0.000;0.000;104.100
24-02-202314:33:24;41.000;28.000;17.000;4992.750;322.000;25.816;47.000;18.411;4299.998;10937.000;0.000;0.000;104.100
24-02-202314:33:25;41.000;28.000;18.000;4992.750;285.000;25.680;47.000;17.188;4299.998;10920.000;0.000;0.000;104.100
24-02-202314:33:26;41.000;29.000;18.000;4992.750;255.000;25.722;53.000;16.441;4299.998;10903.000;0.000;0.000;104.100
24-02-202314:33:27;40.000;30.000;18.000;4992.750;225.000;25.674;50.000;17.811;4299.998;10884.000;0.000;0.000;104.100
24-02-202314:33:28;40.000;31.000;18.000;4992.750;210.000;25.539;49.000;17.586;4299.998;10924.000;0.000;0.000;104.100
24-02-202314:33:29;40.000;31.000;18.000;4992.750;210.000;25.269;45.000;17.188;4299.998;10909.000;0.000;0.000;104.100
24-02-202314:33:30;40.000;31.000;18.000;4992.750;210.000;25.111;45.000;18.490;4299.998;10894.000;0.000;0.000;104.100
24-02-202314:33:31;40.000;31.000;18.000;4992.750;210.000;25.084;50.000;38.542;4299.998;10915.000;0.000;0.000;104.100
24-02-202314:33:32;40.000;31.000;18.000;4992.750;210.000;25.274;51.000;20.833;4299.998;10913.000;0.000;0.000;104.100
24-02-202314:33:33;40.000;31.000;18.000;4992.750;210.000;25.086;45.000;16.927;4299.998;10895.000;0.000;0.000;104.100
24-02-202314:33:34;40.000;32.000;18.000;4992.750;210.000;25.194;51.000;21.055;4299.998;10882.000;0.000;0.000;104.100
24-02-202314:33:35;40.000;36.000;19.000;4992.750;210.000;25.472;49.000;18.433;4299.998;10923.000;0.000;0.000;104.100
24-02-202314:33:36;40.000;33.000;19.000;4992.750;210.000;25.230;50.000;19.799;4299.998;10901.000;0.000;0.000;104.100
24-02-202314:33:37;40.000;31.000;19.000;4996.000;240.000;25.595;50.000;27.083;4299.998;10895.000;0.000;0.000;104.100
24-02-202314:33:38;40.000;39.000;23.000;4996.000;240.000;25.786;47.000;16.720;4299.998;10874.000;0.000;0.000;104.100
24-02-202314:33:39;40.000;30.000;17.000;4996.000;217.000;25.270;46.000;15.885;4299.998;10914.000;0.000;0.000;104.100
24-02-202314:33:40;40.000;36.000;21.000;4996.000;210.000;25.600;52.000;17.188;4299.998;10898.000;0.000;0.000;104.100
24-02-202314:33:41;40.000;34.000;18.000;4996.000;210.000;24.991;48.000;19.181;4299.998;10880.000;0.000;0.000;104.100
24-02-202314:33:42;40.000;28.000;15.000;4996.000;210.000;24.985;46.000;15.365;4299.998;10869.000;0.000;0.000;104.100
24-02-202314:33:43;40.000;28.000;15.000;4998.125;210.000;25.228;48.000;16.667;4299.998;10910.000;0.000;0.000;104.100
24-02-202314:33:44;40.000;28.000;15.000;5024.063;210.000;26.757;50.000;18.306;4299.998;10895.000;0.000;0.000;104.100
24-02-202314:33:45;40.000;25.000;16.000;4994.250;330.000;25.529;45.000;19.181;4299.998;10880.000;0.000;0.000;104.100
24-02-202314:33:46;40.000;24.000;16.000;4994.250;330.000;25.299;43.000;15.365;4299.998;10880.000;0.000;0.000;104.100
;41.000;29.000;18.000;4992.750;255.000;25.722;53.000;16.441;4299.998;10903.000;0.000;0.000;104.100
;40.000;30.000;18.000;4992.750;225.000;25.674;50.000;17.811;4299.998;10884.000;0.000;0.000;104.100
;40.000;31.000;18.000;4992.750;210.000;25.539;49.000;17.586;4299.998;10924.000;0.000;0.000;104.100
;40.000;31.000;18.000;4992.750;210.000;25.269;45.000;17.188;4299.998;10909.000;0.000;0.000;104.100
;40.000;31.000;18.000;4992.750;210.000;25.111;45.000;18.490;4299.998;10894.000;0.000;0.000;104.100
;40.000;31.000;18.000;4992.750;210.000;25.084;50.000;38.542;4299.998;10915.000;0.000;0.000;104.100
;40.000;31.000;18.000;4992.750;210.000;25.274;51.000;20.833;4299.998;10913.000;0.000;0.000;104.100
;40.000;31.000;18.000;4992.750;210.000;25.086;45.000;16.927;4299.998;10895.000;0.000;0.000;104.100
;40.000;32.000;18.000;4992.750;210.000;25.194;51.000;21.055;4299.998;10882.000;0.000;0.000;104.100
;40.000;36.000;19.000;4992.750;210.000;25.472;49.000;18.433;4299.998;10923.000;0.000;0.000;104.100
;40.000;33.000;19.000;4992.750;210.000;25.230;50.000;19.799;4299.998;10901.000;0.000;0.000;104.100
;40.000;31.000;19.000;4996.000;240.000;25.595;50.000;27.083;4299.998;10895.000;0.000;0.000;104.100
;40.000;39.000;23.000;4996.000;240.000;25.786;47.000;16.720;4299.998;10874.000;0.000;0.000;104.100
;40.000;30.000;17.000;4996.000;217.000;25.270;46.000;15.885;4299.998;10914.000;0.000;0.000;104.100
;40.000;36.000;21.000;4996.000;210.000;25.600;52.000;17.188;4299.998;10898.000;0.000;0.000;104.100
;40.000;34.000;18.000;4996.000;210.000;24.991;48.000;19.181;4299.998;10880.000;0.000;0.000;104.100
;40.000;28.000;15.000;4996.000;210.000;24.985;46.000;15.365;4299.998;10869.000;0.000;0.000;104.100
;40.000;28.000;15.000;4998.125;210.000;25.228;48.000;16.667;4299.998;10910.000;0.000;0.000;104.100
;40.000;28.000;15.000;5024.063;210.000;26.757;50.000;18.306;4299.998;10895.000;0.000;0.000;104.100
