Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202313:18:03;60.000;98.000;43.000;5753.199;1920.000;159.561;53.000;83.873;4299.999;13007.000;36.300;32.883;77.700
24-02-202313:18:04;60.000;98.000;43.000;5753.199;1920.000;161.100;53.000;87.240;4299.999;12994.000;36.900;37.339;77.700
24-02-202313:18:05;60.000;98.000;43.000;5753.199;1920.000;161.397;53.000;83.333;4299.999;12966.000;36.900;34.395;77.600
24-02-202313:18:06;60.000;98.000;44.000;5753.199;1920.000;161.001;54.000;85.417;4299.999;13045.000;37.100;33.092;77.600
24-02-202313:18:07;60.000;98.000;42.000;5753.199;1920.000;162.109;54.000;80.208;4300.000;13041.000;37.200;35.358;77.600
24-02-202313:18:08;60.000;98.000;42.000;5753.199;1920.000;160.829;58.000;83.594;4299.999;13011.000;37.100;30.572;77.500
24-02-202313:18:09;60.000;98.000;43.000;5753.199;1920.000;161.311;53.000;72.135;4299.999;13113.000;37.100;37.763;77.500
24-02-202313:18:10;60.000;98.000;43.000;5753.199;1920.000;161.935;55.000;76.042;4299.999;13089.000;37.400;28.834;77.400
24-02-202313:18:11;60.000;98.000;41.000;5753.199;1920.000;158.534;53.000;71.875;4299.999;13063.000;37.400;28.748;77.400
24-02-202313:18:12;60.000;98.000;42.000;5753.199;1920.000;158.683;54.000;73.438;4299.999;13031.000;37.300;31.834;77.300
24-02-202313:18:13;61.000;98.000;42.000;5753.199;1920.000;162.877;54.000;77.604;4299.999;13147.000;37.400;31.365;77.300
24-02-202313:18:14;61.000;98.000;41.000;5753.199;1920.000;160.710;54.000;86.198;4299.999;13124.000;37.400;29.334;77.200
24-02-202313:18:15;61.000;98.000;41.000;5753.199;1912.000;156.520;54.000;85.417;4300.001;13084.000;36.900;31.315;77.200
24-02-202313:18:16;61.000;98.000;42.000;5753.199;1920.000;161.411;54.000;84.896;4299.998;13047.000;37.200;33.303;77.100
24-02-202313:18:17;61.000;98.000;43.000;5753.199;1920.000;163.011;54.000;79.688;4299.998;13157.000;37.400;28.320;77.100
24-02-202313:18:42;56.000;99.000;41.000;5865.199;1935.000;161.776;54.000;77.865;4299.999;12718.000;42.000;31.019;81.200
24-02-202313:18:43;57.000;98.000;41.000;5865.199;1935.000;158.850;53.000;75.781;4300.000;12850.000;41.700;28.177;81.200
24-02-202313:18:44;57.000;99.000;40.000;5865.199;1927.000;159.540;57.000;78.906;4299.998;12901.000;41.600;28.401;81.100
24-02-202313:18:45;57.000;99.000;41.000;5881.199;1920.000;162.085;55.000;71.778;4300.000;12936.000;42.200;27.046;81.100
24-02-202313:18:46;58.000;99.000;41.000;5881.199;1935.000;163.187;54.000;83.344;4300.000;12981.000;42.300;27.157;81.000
24-02-202313:18:47;57.000;99.000;40.000;5881.199;1935.000;160.319;56.000;82.552;4300.000;13104.000;42.300;27.964;81.000
24-02-202313:18:48;58.000;99.000;41.000;5881.199;1935.000;160.434;50.000;78.705;4299.995;13118.000;42.900;27.707;81.000
24-02-202313:18:49;58.000;99.000;41.000;5881.199;1935.000;162.765;56.000;74.091;4300.002;13090.000;42.600;28.439;80.900
24-02-202313:18:50;58.000;98.000;40.000;5881.199;1935.000;160.186;57.000;83.067;4300.002;13143.000;42.100;26.608;80.900
24-02-202313:18:51;58.000;99.000;41.000;5881.199;1920.000;161.976;58.000;71.875;4300.000;13217.000;42.200;28.721;80.800
24-02-202313:18:52;59.000;99.000;41.000;5881.199;1920.000;162.759;54.000;81.229;4299.999;13208.000;42.600;27.901;80.800
24-02-202313:18:53;58.000;99.000;40.000;5881.199;1905.000;162.164;55.000;76.302;4299.999;13202.000;42.600;27.077;80.700
24-02-202313:18:54;59.000;99.000;41.000;5881.199;1905.000;164.295;56.000;76.823;4299.999;13326.000;42.200;28.023;80.700
24-02-202313:18:55;59.000;99.000;41.000;5881.199;1920.000;161.166;54.000;73.438;4299.999;13296.000;42.500;26.149;80.700
24-02-202313:18:56;59.000;99.000;43.000;5881.199;1912.000;166.172;54.000;77.083;4299.999;13241.000;41.500;33.416;80.600
24-02-202313:18:57;59.000;99.000;39.000;5881.199;1920.000;163.884;54.000;77.083;4299.999;13258.000;42.200;26.978;80.600
24-02-202313:18:58;59.000;99.000;39.000;5881.199;1912.000;160.417;54.000;74.600;4299.999;13337.000;44.400;27.317;80.500
24-02-202313:18:59;59.000;99.000;38.000;5881.199;1920.000;162.538;58.000;75.677;4299.999;13302.000;45.300;26.360;80.500
24-02-202313:19:00;59.000;99.000;38.000;5881.199;1920.000;161.268;56.000;79.948;4299.999;13274.000;46.000;26.199;80.500
24-02-202313:19:01;60.000;99.000;43.000;5881.199;1920.000;164.030;55.000;90.625;4299.999;13294.000;42.900;33.075;80.400
24-02-202313:19:02;60.000;99.000;42.000;5881.199;1920.000;160.866;56.000;88.021;4300.000;13428.000;42.200;29.732;80.400
24-02-202313:19:03;60.000;99.000;40.000;5881.199;1920.000;156.929;54.000;92.284;4299.999;13426.000;42.700;30.862;80.300
24-02-202313:19:04;60.000;99.000;40.000;5881.199;1920.000;159.722;55.000;90.885;4299.998;13324.000;40.100;31.328;80.300
24-02-202313:19:05;60.000;99.000;40.000;5881.199;1920.000;159.333;55.000;94.989;4299.999;13310.000;38.800;35.915;80.300
24-02-202313:19:06;60.000;99.000;41.000;5881.199;1920.000;161.843;55.000;89.063;4299.999;13436.000;39.500;31.257;80.200
24-02-202313:19:07;60.000;99.000;42.000;5881.199;1905.000;161.916;56.000;90.885;4299.999;13399.000;41.000;30.537;80.200
24-02-202313:19:08;60.000;98.000;40.000;5881.199;1912.000;161.028;55.000;89.063;4299.999;13345.000;40.200;30.859;80.100
