02,Datetime,GPUtemperature,GPUusage,FBusage,Memoryusage,Coreclock,Memoryclock,Power,CPUtemperature,CPUusage,CPUclock,RAMusage,Framerate,Frametime,FramerateMin,FramerateAvg,FramerateMax,Framerate1%Low,Fanspeed2,Fantachometer2
80,24-02-202314:31:34,60.000,99.000,26.000,4827.664,1920.000,7500.999,164.036,50.000,68.229,4299.999,10664.000,53.400,20.553,0.800,82.500,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:35,60.000,98.000,26.000,4827.664,1920.000,7500.999,164.343,51.000,69.271,4299.999,10744.000,52.900,21.083,0.800,82.400,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:36,60.000,98.000,25.000,4827.664,1920.000,7500.999,162.669,50.000,74.219,4299.999,10755.000,52.300,22.414,0.800,82.200,1552.700,0.800,30.000,1202.000
80,24-02-202314:31:37,60.000,98.000,25.000,4827.664,1920.000,7500.999,163.724,54.000,75.781,4299.999,10747.000,52.000,22.621,0.800,82.100,1552.700,0.800,30.000,1203.000
80,24-02-202314:31:38,60.000,99.000,25.000,4827.664,1920.000,7500.999,164.117,55.000,68.442,4299.997,10730.000,51.900,22.391,0.800,81.900,1552.700,0.800,30.000,1203.000
80,24-02-202314:31:39,60.000,98.000,26.000,4827.664,1920.000,7500.999,164.268,50.000,63.802,4299.999,10809.000,52.900,22.959,0.800,81.800,1552.700,0.800,30.000,1203.000
80,24-02-202314:31:40,61.000,98.000,26.000,4827.664,1912.000,7500.999,164.390,49.000,63.542,4299.999,10799.000,53.300,20.858,0.800,81.700,1552.700,0.800,30.000,1202.000
80,24-02-202314:31:41,61.000,98.000,27.000,4827.664,1912.000,7500.999,165.138,50.000,63.802,4299.997,10781.000,54.900,20.823,0.800,81.600,1552.700,0.800,30.000,1203.000
80,24-02-202314:31:42,61.000,98.000,27.000,4827.664,1912.000,7500.999,163.705,49.000,66.688,4299.997,10744.000,56.200,21.495,0.800,81.500,1552.700,0.800,30.000,1202.000
80,24-02-202314:31:43,61.000,98.000,27.000,4827.664,1920.000,7500.999,163.867,53.000,71.008,4300.000,10811.000,57.000,20.026,0.800,81.300,1552.700,0.800,30.000,1201.000
80,24-02-202314:31:44,61.000,98.000,28.000,4829.664,1912.000,7500.999,161.713,49.000,76.563,4299.997,10802.000,57.900,22.000,0.800,81.200,1552.700,0.800,30.000,1201.000
80,24-02-202314:31:45,61.000,98.000,28.000,4829.664,1920.000,7500.999,162.869,54.000,75.000,4299.997,10777.000,58.300,22.034,0.800,81.100,1552.700,0.800,30.000,1201.000
80,24-02-202314:31:46,61.000,98.000,28.000,4829.664,1912.000,7500.999,162.741,52.000,74.740,4299.999,10869.000,57.900,20.644,0.800,81.000,1552.700,0.800,30.000,1202.000
80,24-02-202314:31:47,61.000,98.000,28.000,4829.664,1912.000,7500.999,163.092,50.000,75.260,4299.997,10862.000,57.900,20.101,0.800,80.900,1552.700,0.800,30.000,1202.000
80,24-02-202314:31:48,61.000,98.000,29.000,4829.664,1912.000,7500.999,163.279,50.000,75.260,4299.997,10844.000,58.200,20.400,0.800,80.800,1552.700,0.800,30.000,1202.000
80,24-02-202314:31:49,61.000,98.000,29.000,4829.664,1912.000,7500.999,162.448,52.000,70.833,4299.998,10833.000,58.800,19.952,0.800,80.800,1552.700,3.800,30.000,1202.000
80,24-02-202314:31:50,61.000,98.000,29.000,4829.664,1912.000,7500.999,164.750,50.000,74.479,4299.998,10925.000,59.600,19.770,0.800,80.700,1552.700,3.800,30.000,1206.000
80,24-02-202314:31:51,61.000,98.000,29.000,4829.664,1912.000,7500.999,164.162,52.000,64.583,4299.998,10916.000,59.300,19.830,0.800,80.600,1552.700,3.800,30.000,1205.000
80,24-02-202314:31:52,62.000,98.000,29.000,4829.664,1912.000,7500.999,164.928,53.000,64.583,4299.998,10894.000,60.000,20.816,0.800,80.500,1552.700,3.800,30.000,1206.000
80,24-02-202314:31:53,61.000,98.000,29.000,4829.664,1920.000,7500.999,163.395,55.000,64.323,4299.998,10884.000,59.800,21.596,0.800,80.400,1552.700,3.800,30.000,1205.000
80,24-02-202314:31:54,62.000,98.000,30.000,4829.664,1912.000,7500.999,165.068,56.000,65.104,4299.998,10965.000,60.000,19.305,0.800,80.300,1552.700,3.800,30.000,1207.000
80,24-02-202314:31:55,54.000,22.000,5.000,4829.664,1927.000,7500.999,57.176,52.000,50.260,4299.998,10827.000,208.800,18.083,0.800,80.900,1552.700,3.800,30.000,1206.000
80,24-02-202314:31:56,53.000,21.000,5.000,4829.664,1927.000,7500.999,56.610,50.000,50.521,4299.998,10772.000,253.500,5.375,0.800,81.600,1552.700,3.800,30.000,1212.000
80,24-02-202314:31:57,51.000,32.000,8.000,4829.664,1140.000,5000.996,37.090,54.000,52.083,4299.998,10743.000,254.700,5.135,0.800,82.300,1552.700,3.800,30.000,1219.000
80,24-02-202314:31:58,50.000,33.000,8.000,4829.664,1065.000,5000.996,36.806,50.000,61.458,4299.998,10806.000,254.900,6.889,0.800,83.000,1552.700,3.800,30.000,1222.000
80,24-02-202314:31:59,49.000,37.000,8.000,4813.664,1005.000,5000.996,36.375,51.000,53.385,4299.999,10756.000,254.600,6.190,0.800,83.700,1552.700,3.800,30.000,1220.000
80,24-02-202314:32:00,49.000,38.000,8.000,4813.664,975.000,5000.996,36.241,54.000,64.844,4299.999,10729.000,254.900,11.660,0.800,84.400,1552.700,3.800,30.000,1220.000
80,24-02-202314:32:01,49.000,38.000,8.000,4829.664,982.000,5000.996,36.294,52.000,65.885,4299.998,10750.000,255.200,5.143,0.800,85.100,1552.700,3.800,30.000,1225.000
80,24-02-202314:32:02,48.000,38.000,8.000,4829.664,982.000,5000.996,36.134,50.000,63.021,4299.999,10732.000,255.000,5.223,0.800,85.800,1552.700,3.800,30.000,1227.000
80,24-02-202314:32:03,48.000,39.000,8.000,4829.664,937.000,5000.996,36.133,52.000,68.229,4299.999,10689.000,254.600,5.545,0.800,86.500,1552.700,3.800,30.000,1227.000
80,24-02-202314:32:04,48.000,38.000,8.000,4829.664,915.000,5000.996,36.187,52.000,70.573,4299.999,10662.000,253.900,5.331,0.800,87.200,1552.700,3.800,30.000,1227.000
80,24-02-202314:32:05,47.000,38.000,8.000,4829.664,907.000,5000.996,36.145,51.000,70.313,4299.997,10722.000,253.000,13.137,0.800,87.800,1552.700,3.800,30.000,1224.000
80,24-02-202314:32:06,47.000,39.000,8.000,4829.664,900.000,5000.996,36.080,54.000,63.281,4299.958,10693.000,254.800,6.661,0.800,88.500,1552.700,3.800,30.000,1228.000
80,24-02-202314:32:07,47.000,41.000,8.000,4829.664,915.000,5000.996,36.079,52.000,71.875,4299.958,10656.000,253.700,6.389,0.800,89.100,1552.700,3.800,30.000,1229.000
80,24-02-202314:32:08,47.000,38.000,8.000,4829.664,915.000,5000.996,36.134,52.000,63.802,4300.018,10632.000,253.900,5.587,0.800,89.800,1552.700,3.800,30.000,1225.000
